text,label
twice,neutral
owe,neutral
took,neutral
pound,neutral
adi,neutral
fellowship,neutral
souls,neutral
m2,neutral
blazers,neutral
unbeaten,happy
bastard,anger
dice,neutral
calcium,neutral
banco,neutral
frazier,neutral
lung,neutral
intercollegiate,neutral
nate,neutral
sic,neutral
peeked,neutral
borneo,neutral
tariff,neutral
neglected,sadness
barracks,neutral
po,neutral
sultan,neutral
rt,neutral
theoretically,neutral
patriotic,happy
tag,neutral
conical,neutral
helm,neutral
morales,neutral
gonna,neutral
sparsely,neutral
michelle,neutral
fixture,neutral
emigration,neutral
wellesley,neutral
channels,neutral
hussein,neutral
housemates,neutral
change,neutral
wee,neutral
ionic,neutral
sides,neutral
historians,neutral
creaked,neutral
grimes,neutral
eligibility,neutral
added,neutral
branching,neutral
science,neutral
pac,neutral
highlands,neutral
persecuted,fear
engaging,happy
fortunes,neutral
scarcely,neutral
oldies,neutral
katherine,neutral
valencia,neutral
baptism,neutral
passed,neutral
extras,neutral
pembroke,neutral
spacious,happy
highness,neutral
conceded,neutral
contractors,neutral
involves,neutral
satellite,neutral
predecessor,neutral
listened,neutral
crucial,happy
lear,neutral
brewster,neutral
outlet,neutral
filipino,neutral
surged,neutral
contradictory,anger
defines,neutral
psychologists,neutral
comical,happy
appeal,neutral
vents,neutral
emerges,neutral
dent,neutral
troll,neutral
coming,neutral
correspond,neutral
instructed,neutral
vietnamese,neutral
farther,neutral
translates,neutral
nape,neutral
barr,neutral
capt,neutral
dissolution,neutral
dos,neutral
jack,neutral
fast,neutral
singleton,neutral
wrecked,neutral
sparkling,happy
capacity,neutral
rained,neutral
yards,neutral
psalm,neutral
moments,neutral
receptions,neutral
foraging,neutral
reflecting,neutral
electrified,neutral
compiling,neutral
animal,neutral
sh,neutral
tract,neutral
unreliable,anger
missionary,neutral
photographers,neutral
transaction,neutral
lumpur,neutral
shoes,neutral
novo,neutral
torah,neutral
wah,neutral
resident,neutral
joseph,neutral
philosopher,neutral
protesting,anger
guangzhou,neutral
jose,neutral
uphold,neutral
upper,neutral
firms,neutral
database,neutral
subdivision,neutral
seals,neutral
crotch,neutral
northern,neutral
installment,neutral
vilnius,neutral
museum,neutral
tierney,neutral
hampered,worry
independents,neutral
till,neutral
ideology,neutral
dr,neutral
stair,neutral
tad,neutral
garnered,neutral
comet,neutral
pot,neutral
fielder,neutral
dilapidated,sadness
wish,neutral
whilst,neutral
pains,sadness
havoc,fear
rica,neutral
seoul,neutral
vet,neutral
executive,neutral
swapped,neutral
kiran,neutral
neighbouring,neutral
earthly,neutral
fa,neutral
ut,neutral
intercontinental,neutral
richard,neutral
commonplace,neutral
enhancing,neutral
hailed,happy
border,neutral
unprecedented,neutral
memorials,neutral
visitor,neutral
leary,happy
principals,neutral
madhya,neutral
rent,neutral
messenger,neutral
gestures,neutral
defaulted,anger
dieter,neutral
regulation,neutral
lobes,neutral
interpretations,neutral
urbana,neutral
immensely,neutral
utilization,neutral
modifying,neutral
stucco,neutral
blasted,neutral
welcomed,happy
remaining,neutral
divorced,sadness
evening,neutral
ff,neutral
casts,neutral
non,neutral
places,neutral
inexpensive,neutral
bends,neutral
packers,neutral
plight,sadness
continuation,neutral
builder,neutral
gasped,neutral
bothering,anger
more,neutral
tamara,neutral
tubes,neutral
lakers,neutral
contenders,neutral
pasha,neutral
nodes,neutral
plantation,neutral
slots,neutral
luxurious,neutral
farrell,neutral
fitzroy,neutral
moan,neutral
maximize,neutral
build,neutral
lurched,neutral
terry,neutral
dowager,neutral
nicholas,neutral
witty,happy
nomenclature,neutral
winged,neutral
hurrying,neutral
kilograms,neutral
landmarks,neutral
sheen,neutral
residing,neutral
sava,neutral
setting,neutral
commissioned,neutral
yank,neutral
operated,neutral
altitudes,neutral
termed,neutral
dong,neutral
informally,neutral
mater,neutral
julie,neutral
lombard,neutral
maj,neutral
paintings,neutral
dig,neutral
yes,neutral
ethel,neutral
reinstated,neutral
malay,neutral
curtain,neutral
violet,neutral
writer,neutral
chow,neutral
longer,neutral
petite,neutral
burying,sadness
purchases,neutral
everett,neutral
compute,neutral
cmll,neutral
alternatives,neutral
insulin,neutral
ts,neutral
indices,neutral
detainees,neutral
blazed,neutral
bore,neutral
wait,neutral
eurasian,neutral
sean,neutral
miller,neutral
opening,neutral
choices,neutral
deemed,neutral
brooke,neutral
arcade,neutral
rents,neutral
plotted,neutral
necessary,neutral
draped,neutral
ecclesiastical,neutral
predictions,neutral
indefinite,neutral
scrape,neutral
pleasantly,happy
cushion,neutral
pamela,neutral
arching,neutral
damp,neutral
surprisingly,surprise
protestants,neutral
importantly,neutral
shifts,neutral
colleagues,neutral
salute,neutral
thought,neutral
vice,neutral
square,neutral
jr,neutral
placed,neutral
assurance,neutral
premature,neutral
unmanned,neutral
do,neutral
decision,neutral
grand,neutral
hell,fear
adherence,neutral
simi,neutral
dunne,neutral
appropriated,neutral
poole,neutral
keeping,neutral
favorably,happy
jo,neutral
spec,neutral
threaded,neutral
traded,neutral
shrieked,fear
mantra,neutral
grey,neutral
panel,neutral
ripley,neutral
siren,neutral
tian,neutral
happened,neutral
refurbished,neutral
button,neutral
hallway,neutral
until,neutral
hellenic,neutral
darmstadt,neutral
farmers,neutral
baronet,neutral
restrictive,neutral
adams,neutral
disclose,neutral
commune,neutral
swung,neutral
zaragoza,neutral
footsteps,neutral
lasted,neutral
printers,neutral
amin,neutral
aspirations,neutral
shadowed,neutral
honored,happy
overgrown,neutral
catch,neutral
property,neutral
trick,neutral
broadcaster,neutral
recreated,neutral
flinders,neutral
jon,neutral
routledge,neutral
receive,neutral
leaped,neutral
silas,neutral
glistening,happy
continual,neutral
compete,neutral
bitch,anger
arranged,neutral
hem,neutral
firstly,neutral
fitzpatrick,neutral
res,neutral
shipping,neutral
encountered,neutral
emphasized,neutral
faithful,happy
aarhus,neutral
nurse,neutral
strand,neutral
tailed,neutral
lands,neutral
tier,neutral
doping,neutral
pictorial,neutral
arrests,neutral
significant,neutral
rune,neutral
circuits,neutral
bruce,neutral
emil,neutral
offset,neutral
pei,neutral
yield,fear
historically,neutral
gene,neutral
snarl,anger
tits,neutral
gubernatorial,neutral
your,neutral
courtesy,happy
deck,neutral
within,neutral
reich,neutral
netting,neutral
bedrock,neutral
cheung,neutral
sentiments,neutral
varying,neutral
abbas,neutral
cry,sadness
pulse,neutral
undoubtedly,neutral
fry,neutral
treaties,neutral
sway,neutral
assign,neutral
workplace,neutral
angelina,neutral
gaston,neutral
nut,neutral
debates,neutral
confined,neutral
tight,neutral
lexie,neutral
concord,neutral
aubrey,neutral
pg,neutral
accompaniment,neutral
austrian,neutral
relevant,neutral
amendment,neutral
fine,happy
sized,neutral
predecessors,neutral
extraction,neutral
karin,neutral
fledged,neutral
called,neutral
expenditures,neutral
recounted,neutral
outfielder,neutral
opposite,neutral
hopping,neutral
sixteen,neutral
eden,neutral
lent,neutral
unveiled,neutral
doses,neutral
casinos,neutral
pulled,neutral
correction,neutral
beverley,neutral
farms,neutral
dolores,neutral
momentary,neutral
having,neutral
cavalry,neutral
propelled,neutral
selector,neutral
lass,neutral
dusseldorf,neutral
benign,neutral
sentai,neutral
authoritative,neutral
maori,neutral
cl,neutral
spirits,neutral
billionaire,neutral
explicitly,neutral
weakly,neutral
prism,neutral
pts,neutral
provost,neutral
nam,neutral
ecological,neutral
dots,neutral
both,neutral
piccolo,neutral
fashioned,neutral
someday,neutral
generally,neutral
computing,neutral
resurrected,neutral
eaton,neutral
cheered,happy
receives,neutral
gi,neutral
authorization,neutral
kochi,neutral
taxonomic,neutral
accompanied,neutral
trial,neutral
exports,neutral
maintain,neutral
successive,neutral
revolves,neutral
devote,love
che,neutral
loser,sadness
mohawk,neutral
licenses,neutral
remain,neutral
december,neutral
columbia,neutral
armoured,neutral
dining,neutral
royce,neutral
docks,neutral
hurst,neutral
chiba,neutral
client,neutral
wainwright,neutral
ingrid,neutral
johns,neutral
fabricated,anger
archway,neutral
lists,neutral
chattanooga,neutral
adjustments,neutral
ship,neutral
crater,neutral
cones,neutral
portray,neutral
mph,neutral
serie,neutral
thirties,neutral
principally,neutral
exhibiting,neutral
breathed,neutral
kay,neutral
quarries,neutral
sermon,neutral
problems,neutral
businesses,neutral
racial,neutral
preferred,neutral
ns,neutral
avail,neutral
jang,neutral
harlow,neutral
welch,neutral
cpc,neutral
pastor,neutral
swayed,neutral
genres,neutral
mausoleum,neutral
numbering,neutral
nat,neutral
forts,neutral
supplements,neutral
complimented,happy
boxes,neutral
breeding,neutral
ramsey,neutral
wrongly,neutral
regaining,neutral
joining,neutral
rug,neutral
neat,neutral
pu,neutral
theology,neutral
unofficially,neutral
recreational,neutral
kingdom,neutral
upland,neutral
logging,neutral
pursuant,neutral
antioch,neutral
fronted,neutral
delgado,neutral
filed,neutral
mahmud,neutral
darren,neutral
swings,neutral
meyrick,neutral
mer,neutral
truman,neutral
enzymes,neutral
presidential,neutral
christoph,neutral
pedestrian,neutral
discipline,neutral
everyday,neutral
acc,neutral
rios,neutral
boxers,neutral
number,neutral
maybe,neutral
legged,neutral
fingerprints,neutral
haiti,neutral
odor,neutral
credentials,neutral
exhaled,neutral
cesare,neutral
dorset,neutral
salt,neutral
regained,neutral
spokane,neutral
calculus,neutral
vernon,neutral
mango,neutral
rodeo,neutral
oxford,neutral
profitable,happy
arising,neutral
jokes,happy
saturdays,neutral
blushing,neutral
jocelyn,neutral
specialists,neutral
overview,neutral
nikki,neutral
civic,neutral
ling,neutral
inlet,neutral
sachs,neutral
martyr,neutral
adapted,neutral
attain,neutral
vampires,neutral
postmaster,neutral
costing,neutral
steiner,neutral
infantry,neutral
bolt,neutral
ideological,neutral
pry,neutral
hornet,neutral
erin,neutral
diverse,neutral
ejected,neutral
refuses,sadness
romantic,love
am,neutral
operas,neutral
establish,neutral
aw,neutral
equivalence,neutral
sufi,neutral
haryana,neutral
cyril,neutral
leaps,neutral
prof,neutral
clasped,neutral
horizons,neutral
lineman,neutral
visiting,neutral
clerical,neutral
shortest,neutral
appeals,neutral
fuller,neutral
barking,neutral
chew,neutral
champs,happy
nipples,neutral
charted,neutral
sculpture,neutral
tourist,neutral
ballad,neutral
regular,neutral
interrupted,neutral
term,neutral
murray,neutral
athens,neutral
located,neutral
reign,neutral
darby,neutral
joanna,neutral
plush,neutral
berkeley,neutral
squat,neutral
numerical,neutral
polytechnic,neutral
rumble,neutral
majestic,neutral
pills,neutral
splendid,happy
sprung,neutral
embroidered,neutral
coasts,neutral
parent,neutral
readings,neutral
prompting,neutral
hai,neutral
illustrate,neutral
bat,neutral
wan,neutral
protruding,neutral
dissipated,neutral
narrated,neutral
moderate,neutral
drinks,neutral
tilt,neutral
municipality,neutral
snorted,neutral
slowed,neutral
glittering,happy
naturalist,neutral
reflect,neutral
contender,neutral
blushed,neutral
shuffled,neutral
flock,neutral
flare,neutral
seattle,neutral
cc,neutral
shares,neutral
reflected,neutral
pic,neutral
fargo,neutral
marines,neutral
mitochondrial,neutral
lakes,neutral
asshole,anger
glover,neutral
seater,neutral
plus,neutral
brings,neutral
fig,neutral
justices,neutral
stroll,neutral
respects,happy
confess,neutral
repository,neutral
praised,happy
feet,neutral
gough,neutral
adjutant,neutral
ridges,neutral
patterned,neutral
endeavor,happy
renovations,neutral
sarcasm,anger
proportion,neutral
replacements,neutral
disks,neutral
pull,neutral
tread,neutral
diablo,neutral
prescribed,neutral
colour,neutral
wood,neutral
delegate,neutral
alias,neutral
newscasts,neutral
pasadena,neutral
crept,fear
wallet,neutral
repeated,neutral
projection,neutral
taylor,neutral
wehrmacht,neutral
mb,neutral
geometridae,neutral
orbiting,neutral
starts,neutral
willis,neutral
hole,neutral
holders,neutral
lisbon,neutral
objectives,neutral
empress,neutral
corbin,neutral
hangs,neutral
contributed,neutral
muttering,neutral
moons,neutral
backdrop,neutral
authenticity,neutral
stumbled,neutral
stationary,neutral
complained,anger
jaenelle,neutral
contained,neutral
bytes,neutral
tomb,neutral
heller,neutral
royalist,neutral
unpaid,neutral
hee,neutral
begins,neutral
festival,neutral
papyrus,neutral
matthews,neutral
daniel,neutral
ou,neutral
joshua,neutral
farewell,neutral
self,neutral
buckled,neutral
evolving,neutral
bump,neutral
offices,neutral
bois,neutral
sited,neutral
pee,neutral
piper,neutral
cock,neutral
duel,neutral
graduated,neutral
taut,neutral
favorable,happy
prefers,neutral
elevations,neutral
rama,neutral
dimensions,neutral
lineup,neutral
plausible,happy
hackett,neutral
temple,neutral
relax,neutral
karnataka,neutral
ferrer,neutral
hurried,neutral
airmen,neutral
gu,neutral
assassination,fear
double,neutral
sirius,neutral
anzac,neutral
gm,neutral
menon,neutral
limb,neutral
cared,love
constructed,neutral
phosphate,neutral
myself,neutral
indiana,neutral
victim,neutral
husband,neutral
adolescence,neutral
clad,neutral
towards,neutral
editors,neutral
fordham,neutral
tradition,neutral
thanks,neutral
stemming,neutral
hobart,neutral
funeral,sadness
camera,neutral
legislature,neutral
outlets,neutral
literary,neutral
all,neutral
snyder,neutral
canonical,neutral
parcel,neutral
formations,neutral
proprietor,neutral
bands,neutral
rabbis,neutral
pounds,neutral
suggests,neutral
mandates,neutral
onslaught,neutral
fe,neutral
optical,neutral
pilot,neutral
purse,neutral
lsu,neutral
ecology,neutral
bromley,neutral
hilbert,neutral
rec,neutral
hirsch,neutral
exercised,neutral
respective,neutral
substantive,neutral
knicks,neutral
wheeled,neutral
incorporated,neutral
april,neutral
dancer,neutral
redeveloped,neutral
lynne,neutral
aroma,neutral
aj,neutral
cr,neutral
wheel,neutral
degraded,neutral
processes,neutral
moderately,neutral
referenced,neutral
drone,neutral
chambers,neutral
engravings,neutral
attached,neutral
appealed,neutral
palma,neutral
bender,neutral
international,neutral
courts,neutral
marched,neutral
hey,neutral
helena,neutral
coroner,neutral
pockets,neutral
cantor,neutral
relies,love
thereof,neutral
summers,neutral
mode,neutral
ars,neutral
fest,neutral
hollow,neutral
attaining,neutral
residences,neutral
minus,neutral
laude,neutral
mounting,neutral
federally,neutral
van,neutral
donation,neutral
auspices,neutral
fisher,neutral
clears,neutral
satisfying,happy
contain,neutral
emilio,neutral
lifting,neutral
sank,neutral
horseshoe,neutral
individuals,neutral
exchequer,neutral
peaking,neutral
ch,neutral
morse,neutral
dress,neutral
curly,neutral
reprise,neutral
beg,neutral
commodity,neutral
tripped,neutral
catalogue,neutral
clapped,happy
poorer,sadness
belmont,neutral
elk,neutral
tally,neutral
cannon,neutral
affordable,neutral
see,neutral
dryly,neutral
gunnery,neutral
plunge,neutral
attained,neutral
maiden,neutral
battleship,neutral
villiers,neutral
pauses,neutral
divine,neutral
lausanne,neutral
dowry,neutral
rotor,neutral
fluffy,neutral
compensated,neutral
models,neutral
anime,neutral
interventions,neutral
operate,neutral
is,neutral
pulls,neutral
opinions,neutral
finance,neutral
asahi,neutral
ride,neutral
observations,neutral
presumed,neutral
riff,neutral
believer,neutral
undermine,anger
investor,neutral
contracts,neutral
sons,neutral
coastal,neutral
outta,neutral
barry,neutral
hoffmann,neutral
twelve,neutral
regency,neutral
licence,neutral
reported,neutral
rep,neutral
landau,neutral
hubert,neutral
chemist,neutral
treasury,neutral
winter,neutral
concacaf,neutral
sly,neutral
anterior,neutral
charged,neutral
contest,neutral
accommodated,neutral
marcus,neutral
ein,neutral
mathematicians,neutral
littered,neutral
seaside,neutral
parc,neutral
chant,neutral
toys,neutral
leans,neutral
pivotal,neutral
cradled,love
witness,neutral
charity,happy
contribute,happy
care,love
newtown,neutral
answered,neutral
continuing,neutral
homestead,neutral
providers,neutral
horse,neutral
contributes,neutral
airing,neutral
ex,neutral
regulators,neutral
harmony,happy
bumped,neutral
rouse,neutral
retrieval,happy
colossal,neutral
stone,neutral
ari,neutral
vienna,neutral
contains,neutral
kerala,neutral
erie,neutral
aquitaine,neutral
